,AAPL,GOOG,MSFT
2025-03-14 13:30:00+00:00,211.91000366210938,165.67999267578125,
2025-03-14 13:31:00+00:00,212.4199981689453,165.5,
2025-03-14 13:32:00+00:00,212.44500732421875,165.44000244140625,
2025-03-14 13:33:00+00:00,213.14999389648438,165.82000732421875,
2025-03-14 13:34:00+00:00,213.39999389648438,165.75909423828125,
2025-03-14 13:35:00+00:00,213.13499450683594,165.9600067138672,
2025-03-14 13:36:00+00:00,212.76499938964844,165.9199981689453,
2025-03-14 13:37:00+00:00,212.8699951171875,166.19000244140625,
2025-03-14 13:38:00+00:00,212.60000610351562,166.14999389648438,
2025-03-14 13:39:00+00:00,212.68930053710938,166.19000244140625,
2025-03-14 13:40:00+00:00,212.9499969482422,165.75999450683594,
2025-03-14 13:41:00+00:00,212.75999450683594,165.69500732421875,
2025-03-14 13:42:00+00:00,212.92999267578125,165.6699981689453,
2025-03-14 13:43:00+00:00,213.0,165.68499755859375,
2025-03-14 13:44:00+00:00,213.02999877929688,165.58999633789062,
2025-03-14 13:45:00+00:00,213.25999450683594,165.77999877929688,
2025-03-14 13:46:00+00:00,213.00999450683594,166.0299072265625,
2025-03-14 13:47:00+00:00,212.63999938964844,166.18499755859375,
2025-03-14 13:48:00+00:00,212.7406005859375,166.41000366210938,
2025-03-14 13:49:00+00:00,212.57000732421875,166.30999755859375,
2025-03-14 13:50:00+00:00,212.8560028076172,166.44000244140625,
2025-03-14 13:51:00+00:00,212.8125,166.25,
2025-03-14 13:52:00+00:00,212.79930114746094,166.11500549316406,
2025-03-14 13:53:00+00:00,212.98500061035156,166.0,
2025-03-14 13:54:00+00:00,213.00979614257812,166.22000122070312,
2025-03-14 13:55:00+00:00,212.89979553222656,165.9600067138672,
2025-03-14 13:56:00+00:00,212.8000030517578,165.85499572753906,
2025-03-14 13:57:00+00:00,212.58999633789062,165.54879760742188,
2025-03-14 13:58:00+00:00,212.5399932861328,165.61500549316406,
2025-03-14 13:59:00+00:00,212.49000549316406,165.55999755859375,
